ASSIGNMENT_ID,EXERCISE_ID,FINISHED_AT
681,11,NULL
681,12,NULL
682,1,2017/5/23 16:37
682,2,2017/5/24 8:19
682,3,NULL
682,4,NULL
682,5,NULL
682,6,NULL
682,7,NULL
682,8,NULL
682,9,NULL
682,10,NULL
682,11,NULL
682,12,NULL
683,1,NULL
683,2,NULL
683,3,NULL
683,4,NULL
683,5,NULL
683,6,NULL
683,7,NULL
683,8,NULL
683,9,NULL
683,10,NULL
683,11,NULL
683,12,NULL
684,1,2017/5/28 23:49
684,2,2017/5/29 3:57
684,3,2017/5/29 8:06
684,4,2017/5/29 12:14
684,5,2017/5/29 16:23
684,6,2017/5/29 20:31
684,7,2017/5/30 0:40
684,8,2017/5/30 4:48
684,9,2017/5/30 8:57
684,10,NULL
684,11,NULL
684,12,NULL
685,1,2017/5/24 5:04
685,2,2017/5/24 19:38
685,3,2017/5/25 10:13
685,4,2017/5/26 0:47
685,5,2017/5/26 15:21
685,6,2017/5/27 5:56
685,7,2017/5/27 20:30
685,8,2017/5/28 11:05
685,9,2017/5/29 1:39
685,10,2017/5/29 16:13
685,11,2017/5/30 6:48
685,12,2017/5/30 21:22
686,1,2017/5/19 13:18
686,2,2017/5/20 14:02
686,3,2017/5/21 14:46
686,4,2017/5/22 15:30
686,5,2017/5/23 16:14
686,6,2017/5/24 16:58
686,7,NULL
686,8,NULL
686,9,NULL
686,10,NULL
686,11,NULL
686,12,NULL
687,1,2017/5/22 20:46
687,2,2017/5/23 14:17
687,3,2017/5/24 7:47
687,4,2017/5/25 1:18
687,5,NULL
687,6,NULL
687,7,NULL
687,8,NULL
687,9,NULL
687,10,NULL
687,11,NULL
687,12,NULL
688,1,2017/5/19 16:02
688,2,2017/5/20 16:31
688,3,2017/5/21 17:00
688,4,2017/5/22 17:29
688,5,2017/5/23 17:58
688,6,2017/5/24 18:27
688,7,2017/5/25 18:56
688,8,NULL
688,9,NULL
688,10,NULL
688,11,NULL
688,12,NULL
689,1,2017/5/28 11:35
689,2,2017/5/28 16:50
689,3,2017/5/28 22:05
689,4,2017/5/29 3:20
689,5,2017/5/29 8:36
689,6,2017/5/29 13:51
689,7,2017/5/29 19:06
689,8,2017/5/30 0:21
689,9,2017/5/30 5:36
689,10,2017/5/30 10:52
689,11,2017/5/30 16:07
689,12,NULL
690,1,2017/5/27 21:51
690,2,2017/5/28 4:21
690,3,2017/5/28 10:51
690,4,2017/5/28 17:21
690,5,2017/5/28 23:51
690,6,2017/5/29 6:22
690,7,2017/5/29 12:52
690,8,2017/5/29 19:22
690,9,2017/5/30 1:52
690,10,NULL
690,11,NULL
690,12,NULL
691,1,2017/5/19 18:38
691,2,2017/5/20 18:53
691,3,2017/5/21 19:07
691,4,2017/5/22 19:22
691,5,NULL
691,6,NULL
691,7,NULL
691,8,NULL
691,9,NULL
691,10,NULL
691,11,NULL
691,12,NULL
692,1,2017/5/25 16:36
692,2,2017/5/26 3:57
692,3,2017/5/26 15:17
692,4,2017/5/27 2:38
692,5,2017/5/27 13:58
692,6,2017/5/28 1:19
692,7,2017/5/28 12:39
692,8,2017/5/29 0:00
692,9,2017/5/29 11:21
692,10,2017/5/29 22:41
692,11,2017/5/30 10:02
692,12,2017/5/30 21:22
693,1,2017/5/26 21:45
693,2,2017/5/27 6:27
693,3,2017/5/27 15:08
693,4,2017/5/27 23:50
693,5,2017/5/28 8:31
693,6,NULL
693,7,NULL
693,8,NULL
693,9,NULL
693,10,NULL
693,11,NULL
693,12,NULL
694,1,2017/5/29 22:56
694,2,2017/5/30 0:59
694,3,NULL
694,4,NULL
694,5,NULL
694,6,NULL
694,7,NULL
694,8,NULL
694,9,NULL
694,10,NULL
694,11,NULL
694,12,NULL
695,1,2017/5/20 8:31
695,2,NULL
695,3,NULL
695,4,NULL
695,5,NULL
695,6,NULL
695,7,NULL
695,8,NULL
695,9,NULL
695,10,NULL
695,11,NULL
695,12,NULL
696,1,NULL
696,2,NULL
696,3,NULL
696,4,NULL
696,5,NULL
696,6,NULL
696,7,NULL
696,8,NULL
696,9,NULL
696,10,NULL
696,11,NULL
696,12,NULL
697,1,2017/5/18 17:45
697,2,2017/5/19 20:16
697,3,2017/5/20 22:46
697,4,2017/5/22 1:17
697,5,2017/5/23 3:48
697,6,2017/5/24 6:18
697,7,NULL
697,8,NULL
697,9,NULL
697,10,NULL
697,11,NULL
697,12,NULL
698,1,2017/5/27 1:11
698,2,2017/5/27 9:34
698,3,2017/5/27 17:56
698,4,2017/5/28 2:19
698,5,2017/5/28 10:42
698,6,2017/5/28 19:05
698,7,2017/5/29 3:28
698,8,2017/5/29 11:51
698,9,NULL
698,10,NULL
698,11,NULL
698,12,NULL
699,1,2017/5/19 1:43
699,2,2017/5/20 3:30
699,3,2017/5/21 5:18
699,4,2017/5/22 7:05
699,5,2017/5/23 8:52
699,6,2017/5/24 10:39
699,7,NULL
699,8,NULL
699,9,NULL
699,10,NULL
699,11,NULL
699,12,NULL
700,1,2017/5/22 15:56
700,2,2017/5/23 9:53
700,3,2017/5/24 3:50
700,4,2017/5/24 21:47
700,5,NULL
700,6,NULL
700,7,NULL
700,8,NULL
700,9,NULL
700,10,NULL
700,11,NULL
700,12,NULL
701,1,2017/5/28 14:36
701,2,2017/5/28 19:35
701,3,2017/5/29 0:34
701,4,2017/5/29 5:32
701,5,2017/5/29 10:31
701,6,2017/5/29 15:30
701,7,2017/5/29 20:29
701,8,NULL
701,9,NULL
701,10,NULL
701,11,NULL
701,12,NULL
702,1,2017/5/30 4:45
702,2,2017/5/30 6:16
702,3,NULL
702,4,NULL
702,5,NULL
702,6,NULL
702,7,NULL
702,8,NULL
702,9,NULL
702,10,NULL
702,11,NULL
702,12,NULL
703,1,2017/5/18 8:45
703,2,2017/5/19 12:05
703,3,2017/5/20 15:24
703,4,2017/5/21 18:44
703,5,2017/5/22 22:04
703,6,2017/5/24 1:24
703,7,2017/5/25 4:43
703,8,2017/5/26 8:03
703,9,2017/5/27 11:23
703,10,2017/5/28 14:43
703,11,2017/5/29 18:02
703,12,2017/5/30 21:22
704,1,2017/5/26 17:20
704,2,2017/5/27 2:25
704,3,NULL
704,4,NULL
704,5,NULL
704,6,NULL
704,7,NULL
704,8,NULL
704,9,NULL
704,10,NULL
704,11,NULL
704,12,NULL
705,1,2017/5/28 21:48
705,2,2017/5/29 2:07
705,3,2017/5/29 6:27
705,4,2017/5/29 10:46
705,5,2017/5/29 15:06
705,6,2017/5/29 19:25
705,7,NULL
705,8,NULL
705,9,NULL
705,10,NULL
705,11,NULL
705,12,NULL
706,1,2017/5/29 12:01
706,2,2017/5/29 15:03
706,3,2017/5/29 18:05
706,4,2017/5/29 21:07
706,5,2017/5/30 0:08
706,6,NULL
706,7,NULL
706,8,NULL
706,9,NULL
706,10,NULL
706,11,NULL
706,12,NULL
707,1,2017/5/22 18:20
707,2,NULL
707,3,NULL
707,4,NULL
707,5,NULL
707,6,NULL
707,7,NULL
707,8,NULL
707,9,NULL
707,10,NULL
707,11,NULL
707,12,NULL
708,1,2017/5/26 23:48
708,2,2017/5/27 8:18
708,3,2017/5/27 16:48
708,4,2017/5/28 1:19
708,5,2017/5/28 9:49
708,6,2017/5/28 18:20
708,7,2017/5/29 2:50
708,8,2017/5/29 11:20
708,9,2017/5/29 19:51
708,10,NULL
708,11,NULL
708,12,NULL
709,1,2017/5/25 15:13
709,2,2017/5/26 2:41
709,3,2017/5/26 14:09
709,4,2017/5/27 1:37
709,5,2017/5/27 13:06
709,6,2017/5/28 0:34
709,7,2017/5/28 12:02
709,8,2017/5/28 23:30
709,9,2017/5/29 10:58
709,10,2017/5/29 22:26
709,11,NULL
709,12,NULL
710,1,2017/5/27 23:13
710,2,2017/5/28 5:36
710,3,2017/5/28 11:58
710,4,2017/5/28 18:21
710,5,2017/5/29 0:44
710,6,2017/5/29 7:06
710,7,NULL
710,8,NULL
710,9,NULL
710,10,NULL
710,11,NULL
710,12,NULL
711,1,2017/5/25 22:22
711,2,2017/5/26 9:11
711,3,2017/5/26 20:00
711,4,2017/5/27 6:50
711,5,2017/5/27 17:39
711,6,2017/5/28 4:28
711,7,NULL
711,8,NULL
711,9,NULL
711,10,NULL
711,11,NULL
711,12,NULL
712,1,2017/5/18 12:22
712,2,2017/5/19 15:22
712,3,2017/5/20 18:22
712,4,2017/5/21 21:22
712,5,2017/5/23 0:22
712,6,2017/5/24 3:22
712,7,2017/5/25 6:22
712,8,2017/5/26 9:22
712,9,2017/5/27 12:22
712,10,2017/5/28 15:22
712,11,2017/5/29 18:22
712,12,NULL
713,1,NULL
713,2,NULL
713,3,NULL
713,4,NULL
713,5,NULL
713,6,NULL
713,7,NULL
713,8,NULL
713,9,NULL
713,10,NULL
713,11,NULL
713,12,NULL
714,1,2017/5/27 3:01
714,2,2017/5/27 11:14
714,3,2017/5/27 19:27
714,4,2017/5/28 3:39
714,5,2017/5/28 11:52
714,6,2017/5/28 20:05
714,7,2017/5/29 4:18
714,8,2017/5/29 12:31
714,9,2017/5/29 20:44
714,10,2017/5/30 4:56
714,11,2017/5/30 13:09
714,12,2017/5/30 21:22
715,1,2017/5/18 4:24
715,2,2017/5/19 8:08
715,3,2017/5/20 11:51
715,4,2017/5/21 15:35
715,5,2017/5/22 19:18
715,6,2017/5/23 23:02
715,7,2017/5/25 2:45
715,8,2017/5/26 6:28
715,9,2017/5/27 10:12
715,10,2017/5/28 13:55
715,11,2017/5/29 17:39
715,12,2017/5/30 21:22
716,1,NULL
716,2,NULL
716,3,NULL
716,4,NULL
716,5,NULL
716,6,NULL
716,7,NULL
716,8,NULL
716,9,NULL
716,10,NULL
716,11,NULL
716,12,NULL
717,1,2017/5/30 20:19
717,2,2017/5/30 20:25
717,3,2017/5/30 20:31
717,4,2017/5/30 20:36
717,5,2017/5/30 20:42
717,6,NULL
717,7,NULL
717,8,NULL
717,9,NULL
717,10,NULL
717,11,NULL
717,12,NULL
718,1,2017/5/19 16:12
718,2,2017/5/20 16:40
718,3,NULL
718,4,NULL
718,5,NULL
718,6,NULL
718,7,NULL
718,8,NULL
718,9,NULL
718,10,NULL
718,11,NULL
718,12,NULL
719,1,2017/5/26 1:57
719,2,2017/5/26 12:27
719,3,2017/5/26 22:56
719,4,NULL
719,5,NULL
719,6,NULL
719,7,NULL
719,8,NULL
719,9,NULL
719,10,NULL
719,11,NULL
719,12,NULL
720,1,2017/5/25 0:38
720,2,2017/5/25 13:25
720,3,NULL
720,4,NULL
720,5,NULL
720,6,NULL
720,7,NULL
720,8,NULL
720,9,NULL
720,10,NULL
720,11,NULL
720,12,NULL
721,1,2017/5/23 17:03
721,2,2017/5/24 8:43
721,3,2017/5/25 0:23
721,4,2017/5/25 16:03
721,5,2017/5/26 7:43
721,6,2017/5/26 23:23
721,7,NULL
721,8,NULL
721,9,NULL
721,10,NULL
721,11,NULL
721,12,NULL
722,1,2017/5/21 22:00
722,2,2017/5/22 17:35
722,3,2017/5/23 13:10
722,4,2017/5/24 8:44
722,5,2017/5/25 4:19
722,6,2017/5/25 23:54
722,7,NULL
722,8,NULL
722,9,NULL
722,10,NULL
722,11,NULL
722,12,NULL
723,1,2017/5/23 10:45
723,2,2017/5/24 2:59
723,3,2017/5/24 19:14
723,4,2017/5/25 11:28
723,5,2017/5/26 3:42
723,6,2017/5/26 19:56
723,7,2017/5/27 12:11
723,8,2017/5/28 4:25
723,9,2017/5/28 20:39
723,10,NULL
723,11,NULL
723,12,NULL
724,1,2017/5/26 0:09
724,2,2017/5/26 10:48
724,3,2017/5/26 21:27
724,4,2017/5/27 8:07
724,5,2017/5/27 18:46
724,6,2017/5/28 5:26
724,7,NULL
724,8,NULL
724,9,NULL
724,10,NULL
724,11,NULL
724,12,NULL
725,1,2017/5/26 23:45
725,2,2017/5/27 8:16
725,3,2017/5/27 16:46
725,4,2017/5/28 1:17
725,5,2017/5/28 9:48
725,6,2017/5/28 18:18
725,7,2017/5/29 2:49
725,8,2017/5/29 11:20
725,9,2017/5/29 19:50
725,10,2017/5/30 4:21
725,11,2017/5/30 12:51
725,12,2017/5/30 21:22
726,1,2017/5/19 3:06
726,2,2017/5/20 4:46
726,3,2017/5/21 6:26
726,4,2017/5/22 8:05
726,5,2017/5/23 9:45
726,6,2017/5/24 11:24
726,7,NULL
726,8,NULL
726,9,NULL
726,10,NULL
726,11,NULL
726,12,NULL
727,1,2017/5/25 19:54
727,2,2017/5/26 6:56
727,3,NULL
727,4,NULL
727,5,NULL
727,6,NULL
727,7,NULL
727,8,NULL
727,9,NULL
727,10,NULL
727,11,NULL
727,12,NULL
728,1,2017/5/28 16:56
728,2,2017/5/28 21:42
728,3,2017/5/29 2:28
728,4,2017/5/29 7:14
728,5,2017/5/29 12:00
728,6,2017/5/29 16:46
728,7,2017/5/29 21:32
728,8,2017/5/30 2:18
728,9,2017/5/30 7:04
728,10,2017/5/30 11:50
728,11,NULL
728,12,NULL
729,1,2017/5/18 5:06
729,2,2017/5/19 8:46
729,3,2017/5/20 12:25
729,4,2017/5/21 16:05
729,5,NULL
729,6,NULL
729,7,NULL
729,8,NULL
729,9,NULL
729,10,NULL
729,11,NULL
729,12,NULL
730,1,2017/5/19 7:41
730,2,2017/5/20 8:55
730,3,2017/5/21 10:10
730,4,2017/5/22 11:25
730,5,2017/5/23 12:39
730,6,2017/5/24 13:54
730,7,2017/5/25 15:09
730,8,2017/5/26 16:23
730,9,2017/5/27 17:38
730,10,2017/5/28 18:53
730,11,2017/5/29 20:07
730,12,2017/5/30 21:22
731,1,2017/5/30 15:58
731,2,2017/5/30 16:27
731,3,2017/5/30 16:57
731,4,2017/5/30 17:26
731,5,2017/5/30 17:56
731,6,2017/5/30 18:25
731,7,NULL
731,8,NULL
731,9,NULL
731,10,NULL
731,11,NULL
731,12,NULL
732,1,2017/5/27 11:31
732,2,2017/5/27 18:57
732,3,2017/5/28 2:24
732,4,2017/5/28 9:50
732,5,2017/5/28 17:17
732,6,2017/5/29 0:43
732,7,2017/5/29 8:10
732,8,NULL
732,9,NULL
732,10,NULL
732,11,NULL
732,12,NULL
733,1,2017/5/24 6:20
733,2,2017/5/24 20:48
733,3,2017/5/25 11:15
733,4,2017/5/26 1:43
733,5,2017/5/26 16:10
733,6,2017/5/27 6:37
733,7,2017/5/27 21:05
733,8,NULL
733,9,NULL
733,10,NULL
733,11,NULL
733,12,NULL
734,1,2017/5/30 6:00
734,2,2017/5/30 7:24
734,3,2017/5/30 8:48
734,4,2017/5/30 10:12
734,5,2017/5/30 11:35
734,6,2017/5/30 12:59
734,7,2017/5/30 14:23
734,8,2017/5/30 15:47
734,9,2017/5/30 17:11
734,10,2017/5/30 18:35
734,11,2017/5/30 19:58
734,12,2017/5/30 21:22
735,1,2017/5/27 0:02
735,2,2017/5/27 8:31
735,3,2017/5/27 17:00
735,4,2017/5/28 1:29
735,5,2017/5/28 9:58
735,6,2017/5/28 18:27
735,7,2017/5/29 2:57
735,8,2017/5/29 11:26
735,9,2017/5/29 19:55
735,10,NULL
735,11,NULL
735,12,NULL
736,1,2017/5/21 8:28
736,2,2017/5/22 5:17
736,3,2017/5/23 2:05
736,4,2017/5/23 22:54
736,5,2017/5/24 19:42
736,6,2017/5/25 16:31
736,7,2017/5/26 13:19
736,8,2017/5/27 10:08
736,9,NULL
736,10,NULL
736,11,NULL
736,12,NULL
737,1,2017/5/28 16:57
737,2,2017/5/28 21:43
737,3,2017/5/29 2:29
737,4,2017/5/29 7:15
737,5,2017/5/29 12:01
737,6,NULL
737,7,NULL
737,8,NULL
737,9,NULL
737,10,NULL
737,11,NULL
737,12,NULL
738,1,2017/5/21 5:09
738,2,2017/5/22 2:15
738,3,2017/5/22 23:22
738,4,2017/5/23 20:29
738,5,2017/5/24 17:35
738,6,2017/5/25 14:42
738,7,2017/5/26 11:49
738,8,2017/5/27 8:55
738,9,2017/5/28 6:02
738,10,2017/5/29 3:09
738,11,NULL
738,12,NULL
739,1,2017/5/23 2:29
739,2,2017/5/23 19:28
739,3,2017/5/24 12:28
739,4,2017/5/25 5:27
739,5,2017/5/25 22:27
739,6,2017/5/26 15:26
739,7,2017/5/27 8:25
739,8,2017/5/28 1:25
739,9,2017/5/28 18:24
739,10,2017/5/29 11:23
739,11,2017/5/30 4:23
739,12,2017/5/30 21:22
740,1,2017/5/19 15:45
740,2,NULL
740,3,NULL
740,4,NULL
740,5,NULL
740,6,NULL
740,7,NULL
740,8,NULL
740,9,NULL
740,10,NULL
740,11,NULL
740,12,NULL
741,1,NULL
741,2,NULL
741,3,NULL
741,4,NULL
741,5,NULL
741,6,NULL
741,7,NULL
741,8,NULL
741,9,NULL
741,10,NULL
741,11,NULL
741,12,NULL
742,1,2017/5/26 2:21
742,2,2017/5/26 12:49
742,3,NULL
742,4,NULL
742,5,NULL
742,6,NULL
742,7,NULL
742,8,NULL
742,9,NULL
742,10,NULL
742,11,NULL
742,12,NULL
743,1,2017/5/21 1:39
743,2,2017/5/21 23:04
743,3,2017/5/22 20:30
743,4,2017/5/23 17:56
743,5,2017/5/24 15:22
743,6,NULL
743,7,NULL
743,8,NULL
743,9,NULL
743,10,NULL
743,11,NULL
743,12,NULL
744,1,2017/5/22 15:11
744,2,2017/5/23 9:12
744,3,2017/5/24 3:13
744,4,2017/5/24 21:14
744,5,2017/5/25 15:15
744,6,2017/5/26 9:16
744,7,2017/5/27 3:17
744,8,NULL
744,9,NULL
744,10,NULL
744,11,NULL
744,12,NULL
745,1,2017/5/23 4:04
745,2,2017/5/23 20:55
745,3,NULL
745,4,NULL
745,5,NULL
745,6,NULL
745,7,NULL
745,8,NULL
745,9,NULL
745,10,NULL
745,11,NULL
745,12,NULL
746,1,2017/5/20 12:34
746,2,2017/5/21 11:11
746,3,2017/5/22 9:48
746,4,2017/5/23 8:26
746,5,2017/5/24 7:03
746,6,2017/5/25 5:40
746,7,2017/5/26 4:17
746,8,2017/5/27 2:54
746,9,NULL
746,10,NULL
746,11,NULL
746,12,NULL
747,1,2017/5/18 12:56
747,2,2017/5/19 15:53
747,3,2017/5/20 18:50
747,4,2017/5/21 21:47
747,5,2017/5/23 0:44
747,6,2017/5/24 3:41
747,7,2017/5/25 6:37
747,8,2017/5/26 9:34
747,9,2017/5/27 12:31
747,10,2017/5/28 15:28
747,11,NULL
747,12,NULL
748,1,2017/5/21 4:02
748,2,2017/5/22 1:14
748,3,2017/5/22 22:27
748,4,2017/5/23 19:40
748,5,NULL
748,6,NULL
748,7,NULL
748,8,NULL
748,9,NULL
748,10,NULL
748,11,NULL
748,12,NULL
749,1,2017/5/22 13:25
749,2,2017/5/23 7:36
749,3,2017/5/24 1:47
749,4,2017/5/24 19:57
749,5,2017/5/25 14:08
749,6,2017/5/26 8:18
749,7,2017/5/27 2:29
749,8,2017/5/27 20:40
749,9,2017/5/28 14:50
749,10,NULL
749,11,NULL
749,12,NULL
750,1,2017/5/27 20:27
750,2,2017/5/28 3:04
750,3,2017/5/28 9:42
750,4,2017/5/28 16:20
750,5,2017/5/28 22:58
750,6,2017/5/29 5:36
750,7,2017/5/29 12:13
750,8,2017/5/29 18:51
750,9,2017/5/30 1:29
750,10,NULL
750,11,NULL
750,12,NULL
751,1,2017/5/22 4:30
751,2,2017/5/22 23:30
751,3,2017/5/23 18:29
751,4,2017/5/24 13:28
751,5,2017/5/25 8:27
751,6,NULL
751,7,NULL
751,8,NULL
751,9,NULL
751,10,NULL
751,11,NULL
751,12,NULL
752,1,2017/5/28 19:56
752,2,2017/5/29 0:25
752,3,2017/5/29 4:55
752,4,2017/5/29 9:25
752,5,2017/5/29 13:54
752,6,2017/5/29 18:24
752,7,2017/5/29 22:54
752,8,2017/5/30 3:23
752,9,NULL
752,10,NULL
752,11,NULL
752,12,NULL
753,1,2017/5/25 0:49
753,2,2017/5/25 13:36
753,3,2017/5/26 2:23
753,4,2017/5/26 15:09
753,5,2017/5/27 3:56
753,6,2017/5/27 16:42
753,7,2017/5/28 5:29
753,8,2017/5/28 18:16
753,9,2017/5/29 7:02
753,10,2017/5/29 19:49
753,11,2017/5/30 8:36
753,12,2017/5/30 21:22
754,1,NULL
754,2,NULL
754,3,NULL
754,4,NULL
754,5,NULL
754,6,NULL
754,7,NULL
754,8,NULL
754,9,NULL
754,10,NULL
754,11,NULL
754,12,NULL
755,1,2017/5/25 20:47
755,2,2017/5/26 7:45
755,3,2017/5/26 18:42
755,4,2017/5/27 5:40
755,5,2017/5/27 16:38
755,6,2017/5/28 3:36
755,7,2017/5/28 14:33
755,8,2017/5/29 1:31
755,9,2017/5/29 12:29
755,10,2017/5/29 23:27
755,11,NULL
755,12,NULL
756,1,2017/5/21 15:55
756,2,2017/5/22 12:03
756,3,2017/5/23 8:11
756,4,NULL
756,5,NULL
756,6,NULL
756,7,NULL
756,8,NULL
756,9,NULL
756,10,NULL
756,11,NULL
756,12,NULL
757,1,2017/5/19 13:02
757,2,2017/5/20 13:47
757,3,2017/5/21 14:33
757,4,2017/5/22 15:18
757,5,2017/5/23 16:04
757,6,2017/5/24 16:49
757,7,2017/5/25 17:35
757,8,2017/5/26 18:20
757,9,2017/5/27 19:06
757,10,2017/5/28 19:51
757,11,2017/5/29 20:37
757,12,2017/5/30 21:22
758,1,2017/5/30 5:07
758,2,2017/5/30 6:35
758,3,2017/5/30 8:04
758,4,2017/5/30 9:33
758,5,2017/5/30 11:01
758,6,NULL
758,7,NULL
758,8,NULL
758,9,NULL
758,10,NULL
758,11,NULL
758,12,NULL
759,1,2017/5/24 6:35
759,2,2017/5/24 21:01
759,3,2017/5/25 11:27
759,4,2017/5/26 1:53
759,5,NULL
759,6,NULL
759,7,NULL
759,8,NULL
759,9,NULL
759,10,NULL
759,11,NULL
759,12,NULL
760,1,2017/5/27 12:14
760,2,2017/5/27 19:37
760,3,2017/5/28 2:59
760,4,2017/5/28 10:22
760,5,2017/5/28 17:44
760,6,2017/5/29 1:07
760,7,2017/5/29 8:29
760,8,2017/5/29 15:52
760,9,2017/5/29 23:15
760,10,2017/5/30 6:37
760,11,NULL
760,12,NULL
761,1,NULL
761,2,NULL
761,3,NULL
761,4,NULL
761,5,NULL
761,6,NULL
761,7,NULL
761,8,NULL
761,9,NULL
761,10,NULL
761,11,NULL
761,12,NULL
762,1,2017/5/29 15:15
762,2,2017/5/29 17:59
762,3,2017/5/29 20:44
762,4,2017/5/29 23:28
762,5,2017/5/30 2:12
762,6,2017/5/30 4:56
762,7,2017/5/30 7:41
762,8,2017/5/30 10:25
762,9,2017/5/30 13:09
762,10,2017/5/30 15:54
762,11,2017/5/30 18:38
762,12,2017/5/30 21:22
763,1,2017/5/18 18:09
763,2,2017/5/19 20:37
763,3,NULL
763,4,NULL
763,5,NULL
763,6,NULL
763,7,NULL
763,8,NULL
763,9,NULL
763,10,NULL
763,11,NULL
763,12,NULL
764,1,2017/5/19 7:34
764,2,2017/5/20 8:49
764,3,2017/5/21 10:05
764,4,2017/5/22 11:20
764,5,2017/5/23 12:35
764,6,2017/5/24 13:50
764,7,NULL
764,8,NULL
764,9,NULL
764,10,NULL
764,11,NULL
764,12,NULL
765,1,2017/5/20 5:00
765,2,2017/5/21 4:19
765,3,2017/5/22 3:37
765,4,2017/5/23 2:55
765,5,2017/5/24 2:14
765,6,NULL
765,7,NULL
765,8,NULL
765,9,NULL
765,10,NULL
765,11,NULL
765,12,NULL
766,1,NULL
766,2,NULL
766,3,NULL
766,4,NULL
766,5,NULL
766,6,NULL
766,7,NULL
766,8,NULL
766,9,NULL
766,10,NULL
766,11,NULL
766,12,NULL
767,1,2017/5/25 19:11
767,2,2017/5/26 6:17
767,3,2017/5/26 17:24
767,4,2017/5/27 4:30
767,5,2017/5/27 15:37
767,6,NULL
767,7,NULL
767,8,NULL
767,9,NULL
767,10,NULL
767,11,NULL
767,12,NULL
768,1,2017/5/28 15:49
768,2,2017/5/28 20:41
768,3,2017/5/29 1:33
768,4,2017/5/29 6:25
768,5,NULL
768,6,NULL
768,7,NULL
768,8,NULL
768,9,NULL
768,10,NULL
768,11,NULL
768,12,NULL
769,1,2017/5/19 7:00
769,2,2017/5/20 8:19
769,3,2017/5/21 9:37
769,4,2017/5/22 10:55
769,5,2017/5/23 12:14
769,6,2017/5/24 13:32
769,7,2017/5/25 14:50
769,8,2017/5/26 16:09
769,9,2017/5/27 17:27
769,10,NULL
769,11,NULL
769,12,NULL
770,1,2017/5/24 0:57
770,2,NULL
770,3,NULL
770,4,NULL
770,5,NULL
770,6,NULL
770,7,NULL
770,8,NULL
770,9,NULL
770,10,NULL
770,11,NULL
770,12,NULL
771,1,NULL
771,2,NULL
771,3,NULL
771,4,NULL
771,5,NULL
771,6,NULL
771,7,NULL
771,8,NULL
771,9,NULL
771,10,NULL
771,11,NULL
771,12,NULL
772,1,2017/5/29 21:26
772,2,2017/5/29 23:36
772,3,2017/5/30 1:47
772,4,NULL
772,5,NULL
772,6,NULL
772,7,NULL
772,8,NULL
772,9,NULL
772,10,NULL
772,11,NULL
772,12,NULL
773,1,2017/5/21 6:15
773,2,2017/5/22 3:16
773,3,2017/5/23 0:16
773,4,2017/5/23 21:17
773,5,2017/5/24 18:18
773,6,NULL
773,7,NULL
773,8,NULL
773,9,NULL
773,10,NULL
773,11,NULL
773,12,NULL
774,1,2017/5/28 5:42
774,2,2017/5/28 11:29
774,3,2017/5/28 17:17
774,4,2017/5/28 23:04
774,5,2017/5/29 4:51
774,6,2017/5/29 10:38
774,7,2017/5/29 16:26
774,8,NULL
774,9,NULL
774,10,NULL
774,11,NULL
774,12,NULL
775,1,NULL
775,2,NULL
775,3,NULL
775,4,NULL
775,5,NULL
775,6,NULL
775,7,NULL
775,8,NULL
775,9,NULL
775,10,NULL
775,11,NULL
775,12,NULL
776,1,2017/5/28 13:01
776,2,2017/5/28 18:08
776,3,2017/5/28 23:16
776,4,2017/5/29 4:23
776,5,2017/5/29 9:31
776,6,2017/5/29 14:38
776,7,2017/5/29 19:45
776,8,2017/5/30 0:53
776,9,2017/5/30 6:00
776,10,NULL
776,11,NULL
776,12,NULL
777,1,2017/5/18 6:39
777,2,2017/5/19 10:10
777,3,2017/5/20 13:41
777,4,2017/5/21 17:12
777,5,2017/5/22 20:44
777,6,2017/5/24 0:15
777,7,2017/5/25 3:46
777,8,2017/5/26 7:17
777,9,2017/5/27 10:48
777,10,2017/5/28 14:20
777,11,NULL
777,12,NULL
778,1,2017/5/30 2:11
778,2,NULL
778,3,NULL
778,4,NULL
778,5,NULL
778,6,NULL
778,7,NULL
778,8,NULL
778,9,NULL
778,10,NULL
778,11,NULL
778,12,NULL
779,1,NULL
779,2,NULL
779,3,NULL
779,4,NULL
779,5,NULL
779,6,NULL
779,7,NULL
779,8,NULL
779,9,NULL
779,10,NULL
779,11,NULL
779,12,NULL
780,1,2017/5/21 1:49
780,2,2017/5/21 23:14
780,3,2017/5/22 20:39
780,4,2017/5/23 18:03
780,5,NULL
780,6,NULL
780,7,NULL
780,8,NULL
780,9,NULL
780,10,NULL
780,11,NULL
780,12,NULL
781,1,2017/5/24 4:59
781,2,2017/5/24 19:34
781,3,2017/5/25 10:08
781,4,2017/5/26 0:43
781,5,2017/5/26 15:18
781,6,2017/5/27 5:53
781,7,2017/5/27 20:28
781,8,2017/5/28 11:03
781,9,2017/5/29 1:38
781,10,2017/5/29 16:12
781,11,2017/5/30 6:47
781,12,2017/5/30 21:22
782,1,2017/5/29 15:39
782,2,2017/5/29 18:21
782,3,2017/5/29 21:03
782,4,2017/5/29 23:45
782,5,2017/5/30 2:27
782,6,2017/5/30 5:09
782,7,2017/5/30 7:52
782,8,2017/5/30 10:34
782,9,2017/5/30 13:16
782,10,2017/5/30 15:58
782,11,NULL
782,12,NULL
783,1,2017/5/26 1:44
783,2,2017/5/26 12:15
783,3,2017/5/26 22:45
